unix,date,symbol,open,high,low,close,Volume USD,Volume BTC,is higher lower
1526608800,2018-05-18 03:00:00,BTC/USD,7974.25,8108.28,7929.53,7998.5,3524532.06,441.43,0
1526623200,2018-05-18 07:00:00,BTC/USD,8042.97,8104.69,7953.4,7965.67,2062118.35,257.56,1
1526641200,2018-05-18 12:00:00,BTC/USD,8137.73,8170.71,7965.67,8115.0,3021026.92,372.97,1
1526659200,2018-05-18 17:00:00,BTC/USD,8117.09,8152.04,8043.96,8126.99,2360327.48,290.69,1
1526680800,2018-05-18 23:00:00,BTC/USD,8235.0,8275.1,8088.46,8219.9,593782.25,72.14,0
1526713200,2018-05-19 08:00:00,BTC/USD,8214.9,8273.36,8141.08,8170.07,1635561.11,200.05,1
1526734800,2018-05-19 14:00:00,BTC/USD,8348.65,8395.0,8146.1,8303.99,2396164.65,288.04,0
1526774400,2018-05-20 01:00:00,BTC/USD,8231.2,8331.0,8178.0,8198.89,1142083.49,139.32,1
1526810400,2018-05-20 11:00:00,BTC/USD,8350.62,8374.94,8170.71,8336.6,2405941.52,288.1,0
1526821200,2018-05-20 14:00:00,BTC/USD,8311.21,8360.45,8269.85,8312.09,4091819.61,493.59,1
1526832000,2018-05-20 17:00:00,BTC/USD,8377.2,8549.0,8311.16,8481.11,7638432.56,901.75,1
1526860800,2018-05-21 01:00:00,BTC/USD,8518.48,8590.0,8450.0,8488.99,2270996.22,267.32,1
1526886000,2018-05-21 08:00:00,BTC/USD,8551.1,8589.1,8434.47,8524.22,2625385.12,307.2,0
1526904000,2018-05-21 13:00:00,BTC/USD,8467.13,8536.92,8440.4,8499.84,2215455.32,260.85,0
1526911200,2018-05-21 15:00:00,BTC/USD,8490.42,8510.0,8358.17,8407.09,9332733.78,1109.45,0
1526929200,2018-05-21 20:00:00,BTC/USD,8350.0,8427.29,8320.0,8373.01,833402.27,99.57,0
1526950800,2018-05-22 02:00:00,BTC/USD,8367.36,8455.0,8252.72,8280.24,3599986.96,433.28,1
1526972400,2018-05-22 08:00:00,BTC/USD,8317.02,8355.97,8261.52,8320.16,893167.95,107.43,0
1526986800,2018-05-22 12:00:00,BTC/USD,8264.98,8325.6,8180.0,8200.0,6677263.92,812.96,0
1526990400,2018-05-22 13:00:00,BTC/USD,8200.0,8200.0,8119.38,8170.0,12590344.3,1542.87,1
1527008400,2018-05-22 18:00:00,BTC/USD,8225.38,8259.95,8170.0,8200.01,1691348.41,205.86,0
1527022800,2018-05-22 22:00:00,BTC/USD,8100.32,8232.04,8050.01,8076.99,3645274.58,451.55,0
1527030000,2018-05-23 00:00:00,BTC/USD,7964.73,8103.07,7951.41,7984.08,3050737.29,381.04,0
1527037200,2018-05-23 02:00:00,BTC/USD,7949.35,8032.01,7861.32,7900.61,7145257.61,905.87,0
1527048000,2018-05-23 05:00:00,BTC/USD,7960.0,7960.0,7865.0,7900.0,3770631.06,476.48,0
1527058800,2018-05-23 08:00:00,BTC/USD,7943.07,7960.99,7811.62,7856.37,6050212.49,769.1,0
1527069600,2018-05-23 11:00:00,BTC/USD,7852.68,7909.75,7808.0,7847.1,3225267.49,409.37,1
1527084000,2018-05-23 15:00:00,BTC/USD,7901.01,7949.27,7801.02,7887.0,3849142.84,488.69,0
1527091200,2018-05-23 17:00:00,BTC/USD,7710.02,7906.0,7553.6,7625.38,14845922.51,1946.82,0
1527094800,2018-05-23 18:00:00,BTC/USD,7625.38,7637.06,7435.49,7516.28,13613355.32,1809.02,0
1527098400,2018-05-23 19:00:00,BTC/USD,7516.28,7563.5,7450.1,7495.31,12526264.15,1667.13,1
1527105600,2018-05-23 21:00:00,BTC/USD,7590.34,7649.0,7495.31,7596.24,6614312.32,870.92,0
1527116400,2018-05-24 00:00:00,BTC/USD,7562.1,7653.56,7468.31,7502.89,6180156.99,822.0,1
1527130800,2018-05-24 04:00:00,BTC/USD,7584.02,7654.44,7502.89,7613.52,2116667.0,277.82,0
1527145200,2018-05-24 08:00:00,BTC/USD,7650.22,7733.99,7526.94,7567.1,4492668.08,590.82,0
1527152400,2018-05-24 10:00:00,BTC/USD,7411.24,7571.62,7267.24,7373.51,6226439.76,848.47,1
1527163200,2018-05-24 13:00:00,BTC/USD,7375.56,7543.27,7284.14,7508.78,7620250.28,1028.52,1
1527174000,2018-05-24 16:00:00,BTC/USD,7508.0,7578.0,7456.5,7566.92,4608572.38,612.14,1
1527184800,2018-05-24 19:00:00,BTC/USD,7524.49,7608.51,7450.01,7586.42,3359171.25,444.61,0
1527206400,2018-05-25 01:00:00,BTC/USD,7586.88,7635.0,7486.98,7560.55,1558385.56,206.5,0
1527228000,2018-05-25 07:00:00,BTC/USD,7625.99,7661.07,7476.11,7510.95,4824100.08,637.02,0
1527235200,2018-05-25 09:00:00,BTC/USD,7421.99,7526.16,7380.0,7466.0,4900775.69,660.15,0
1527246000,2018-05-25 12:00:00,BTC/USD,7362.71,7490.0,7328.13,7456.83,9019440.7,1214.39,1
1527260400,2018-05-25 16:00:00,BTC/USD,7477.73,7543.27,7415.2,7500.0,2532181.55,338.95,0
1527274800,2018-05-25 20:00:00,BTC/USD,7424.27,7509.7,7361.85,7427.02,2580304.29,348.3,0
1527307200,2018-05-26 05:00:00,BTC/USD,7447.51,7505.99,7360.5,7392.19,1196634.18,161.64,1
1527332400,2018-05-26 12:00:00,BTC/USD,7551.19,7622.87,7370.01,7533.86,2110352.35,279.84,0
1527372000,2018-05-26 23:00:00,BTC/USD,7468.99,7614.9,7276.04,7321.8,3681235.97,499.63,0
1527404400,2018-05-27 08:00:00,BTC/USD,7301.39,7357.26,7213.09,7320.84,1414884.14,193.37,0
1527444000,2018-05-27 19:00:00,BTC/USD,7362.11,7412.57,7239.45,7292.33,1938983.11,264.28,0
1527483600,2018-05-28 06:00:00,BTC/USD,7332.11,7445.0,7170.0,7197.0,7510090.55,1037.21,1
1527501600,2018-05-28 11:00:00,BTC/USD,7222.55,7250.0,7177.0,7241.0,618748.48,85.57,0
1527526800,2018-05-28 18:00:00,BTC/USD,7219.02,7320.61,7185.0,7238.51,1352577.93,187.23,0
1527544800,2018-05-28 23:00:00,BTC/USD,7166.0,7272.83,7084.99,7144.36,4101116.84,576.04,0
1527570000,2018-05-29 06:00:00,BTC/USD,7134.39,7148.98,7026.9,7101.58,1728939.05,243.58,1
1527588000,2018-05-29 11:00:00,BTC/USD,7120.19,7200.0,7090.32,7178.37,7752376.45,1083.14,1
1527591600,2018-05-29 12:00:00,BTC/USD,7178.37,7484.39,7178.37,7406.4,16963757.09,2308.88,1
1527598800,2018-05-29 14:00:00,BTC/USD,7408.25,7474.79,7380.1,7453.01,6402642.37,860.94,1
1527613200,2018-05-29 18:00:00,BTC/USD,7428.5,7537.0,7386.11,7502.89,3457394.89,463.33,0
1527631200,2018-05-29 23:00:00,BTC/USD,7494.78,7536.71,7394.9,7428.38,2780420.23,373.01,1
1527649200,2018-05-30 04:00:00,BTC/USD,7520.94,7559.0,7409.67,7485.24,1571767.09,209.83,1
1527670800,2018-05-30 10:00:00,BTC/USD,7473.41,7530.0,7417.55,7486.96,2692909.28,359.69,1
1527681600,2018-05-30 13:00:00,BTC/USD,7501.71,7543.27,7475.32,7521.67,4705314.57,625.6,0
1527688800,2018-05-30 15:00:00,BTC/USD,7512.79,7527.99,7356.0,7379.6,7735963.65,1039.94,0
1527699600,2018-05-30 18:00:00,BTC/USD,7302.62,7381.05,7273.89,7318.97,1024934.14,140.25,1
1527721200,2018-05-31 00:00:00,BTC/USD,7346.67,7394.28,7290.1,7375.73,3160144.98,428.78,1
1527742800,2018-05-31 06:00:00,BTC/USD,7488.7,7520.0,7330.22,7494.97,2322833.4,310.07,1
1527753600,2018-05-31 09:00:00,BTC/USD,7557.01,7599.99,7488.08,7543.83,3425760.32,454.66,1
1527775200,2018-05-31 15:00:00,BTC/USD,7538.76,7576.0,7500.0,7554.24,3665901.62,486.0,0
1527789600,2018-05-31 19:00:00,BTC/USD,7573.31,7601.23,7521.8,7546.5,2096286.82,276.8,0
1527804000,2018-05-31 23:00:00,BTC/USD,7545.69,7565.99,7412.57,7450.91,5262999.45,705.6,1
1527832800,2018-06-01 07:00:00,BTC/USD,7491.64,7581.03,7435.14,7547.99,4649058.42,616.14,0
1527847200,2018-06-01 11:00:00,BTC/USD,7536.77,7620.01,7516.47,7545.99,1097612.49,145.6,0
1527854400,2018-06-01 13:00:00,BTC/USD,7359.99,7567.56,7348.45,7412.18,5151775.32,697.07,1
1527879600,2018-06-01 20:00:00,BTC/USD,7398.99,7454.05,7383.45,7436.58,990532.18,133.29,1
1527915600,2018-06-02 06:00:00,BTC/USD,7479.39,7542.85,7394.4,7522.32,1829083.19,243.48,1
1527930000,2018-06-02 10:00:00,BTC/USD,7649.29,7700.0,7462.18,7656.27,1015939.64,132.99,0
1527962400,2018-06-02 19:00:00,BTC/USD,7623.49,7676.29,7581.03,7645.58,1154154.53,151.0,0
1527998400,2018-06-03 05:00:00,BTC/USD,7643.98,7673.8,7581.03,7634.07,1003808.28,131.55,1
1528020000,2018-06-03 11:00:00,BTC/USD,7741.99,7790.69,7628.03,7690.03,1898021.59,245.74,1
1528052400,2018-06-03 20:00:00,BTC/USD,7675.99,7747.6,7643.06,7709.25,3058810.04,398.02,0
1528077600,2018-06-04 03:00:00,BTC/USD,7702.11,7764.44,7650.0,7682.99,1912367.3,248.76,0
1528095600,2018-06-04 08:00:00,BTC/USD,7577.5,7705.0,7551.0,7617.04,3270264.39,429.82,0
1528110000,2018-06-04 12:00:00,BTC/USD,7600.0,7624.45,7486.98,7509.03,6026565.96,800.31,0
1528124400,2018-06-04 16:00:00,BTC/USD,7489.98,7539.2,7456.06,7505.0,2278083.05,303.73,1
1528149600,2018-06-04 23:00:00,BTC/USD,7543.09,7543.27,7449.68,7505.28,956107.43,127.28,0
1528164000,2018-06-05 03:00:00,BTC/USD,7487.88,7505.28,7382.52,7405.39,4626421.64,623.16,1
1528185600,2018-06-05 09:00:00,BTC/USD,7407.69,7475.03,7364.0,7455.47,5774750.55,776.0,0
1528200000,2018-06-05 13:00:00,BTC/USD,7418.67,7467.34,7405.03,7414.23,2574617.1,346.77,1
1528210800,2018-06-05 16:00:00,BTC/USD,7411.98,7570.99,7360.0,7570.99,5571588.17,746.03,1
1528218000,2018-06-05 18:00:00,BTC/USD,7569.0,7685.0,7537.12,7616.69,8772324.09,1151.81,0
1528232400,2018-06-05 22:00:00,BTC/USD,7627.42,7650.0,7578.82,7589.52,3951814.57,519.92,1
1528268400,2018-06-06 08:00:00,BTC/USD,7637.26,7685.0,7570.0,7622.52,2583939.89,338.21,1
1528286400,2018-06-06 13:00:00,BTC/USD,7616.98,7675.0,7581.93,7649.98,4252287.0,557.26,0
1528300800,2018-06-06 17:00:00,BTC/USD,7651.28,7669.34,7500.0,7514.05,7943419.15,1048.02,1
1528315200,2018-06-06 21:00:00,BTC/USD,7527.99,7650.0,7482.61,7620.0,4139709.1,545.08,1
1528333200,2018-06-07 02:00:00,BTC/USD,7719.48,7750.0,7611.36,7719.72,4808094.94,622.08,0
1528354800,2018-06-07 08:00:00,BTC/USD,7702.87,7750.0,7665.99,7697.24,1191178.03,154.63,0
1528365600,2018-06-07 11:00:00,BTC/USD,7695.86,7727.63,7668.2,7692.98,2189823.08,284.63,0
1528380000,2018-06-07 15:00:00,BTC/USD,7699.02,7726.48,7632.01,7683.52,5188470.97,675.58,1
1528394400,2018-06-07 19:00:00,BTC/USD,7686.22,7733.99,7655.59,7691.54,1882777.2,244.73,0
1528430400,2018-06-08 05:00:00,BTC/USD,7635.0,7700.0,7607.82,7632.27,2673643.87,350.46,0
1528455600,2018-06-08 12:00:00,BTC/USD,7570.6,7664.39,7542.0,7565.64,3456008.19,457.05,1
1528473600,2018-06-08 17:00:00,BTC/USD,7637.45,7659.99,7542.01,7649.17,3130665.5,409.58,1
1528524000,2018-06-09 07:00:00,BTC/USD,7664.05,7686.45,7599.1,7674.33,1097705.3,142.92,0
1528581600,2018-06-09 23:00:00,BTC/USD,7608.72,7674.33,7573.36,7600.0,789881.49,104.01,0
1528588800,2018-06-10 01:00:00,BTC/USD,7492.7,7611.0,7270.0,7270.16,8735801.15,1184.68,0
1528614000,2018-06-10 08:00:00,BTC/USD,7310.8,7374.06,7175.83,7205.68,4561500.96,629.35,1
1528635600,2018-06-10 14:00:00,BTC/USD,7240.1,7284.14,7180.0,7276.92,2625405.7,363.09,0
1528650000,2018-06-10 18:00:00,BTC/USD,7211.45,7277.91,6685.0,6749.14,23231250.92,3361.67,0
1528653600,2018-06-10 19:00:00,BTC/USD,6749.14,6792.28,6627.7,6746.86,12897182.66,1920.68,0
1528660800,2018-06-10 21:00:00,BTC/USD,6839.6,6843.35,6701.0,6724.23,6514681.86,959.3,0
1528668000,2018-06-10 23:00:00,BTC/USD,6758.51,6808.09,6651.08,6693.64,7121432.86,1061.96,1
1528678800,2018-06-11 02:00:00,BTC/USD,6730.0,6792.28,6677.4,6758.45,2648145.45,393.63,0
1528693200,2018-06-11 06:00:00,BTC/USD,6790.91,6826.28,6735.8,6753.99,2120703.01,313.34,1
1528704000,2018-06-11 09:00:00,BTC/USD,6656.33,6835.22,6634.86,6797.95,8080340.68,1197.38,0
1528718400,2018-06-11 13:00:00,BTC/USD,6796.07,6818.37,6730.0,6763.72,4611087.8,681.8,0
1528729200,2018-06-11 16:00:00,BTC/USD,6727.85,6784.06,6657.95,6713.95,3108987.72,463.37,1
1528747200,2018-06-11 21:00:00,BTC/USD,6757.23,6800.87,6680.0,6767.19,1605598.71,237.82,1
1528768800,2018-06-12 03:00:00,BTC/USD,6861.82,6919.97,6750.29,6863.0,1570011.49,228.89,0
1528786800,2018-06-12 08:00:00,BTC/USD,6835.0,6864.0,6800.0,6833.32,3051883.89,446.73,0
1528808400,2018-06-12 14:00:00,BTC/USD,6736.8,6877.61,6708.01,6740.01,2328729.72,345.94,0
1528826400,2018-06-12 19:00:00,BTC/USD,6722.82,6790.0,6668.0,6691.71,3955673.95,590.27,0
1528833600,2018-06-12 21:00:00,BTC/USD,6514.6,6697.42,6461.42,6544.99,4113011.44,628.36,1
1528848000,2018-06-13 01:00:00,BTC/USD,6557.67,6583.0,6481.0,6560.7,3602438.84,549.08,1
1528866000,2018-06-13 06:00:00,BTC/USD,6591.74,6624.45,6526.28,6563.92,3302048.62,501.52,0
1528880400,2018-06-13 10:00:00,BTC/USD,6537.13,6587.4,6380.0,6404.46,10305869.0,1597.16,1
1528887600,2018-06-13 12:00:00,BTC/USD,6447.0,6477.43,6402.13,6463.72,4749822.04,736.61,1
1528891200,2018-06-13 13:00:00,BTC/USD,6463.72,6490.0,6426.91,6468.79,10590579.5,1638.71,0
1528902000,2018-06-13 16:00:00,BTC/USD,6445.29,6490.0,6351.0,6386.87,8704225.99,1357.46,0
1528905600,2018-06-13 17:00:00,BTC/USD,6386.87,6411.66,6120.0,6281.03,22386739.76,3566.14,1
1528912800,2018-06-13 19:00:00,BTC/USD,6322.16,6381.24,6235.0,6322.11,5097605.95,804.51,1
1528927200,2018-06-13 23:00:00,BTC/USD,6281.44,6355.21,6230.87,6329.08,3070166.72,486.2,1
1528941600,2018-06-14 03:00:00,BTC/USD,6321.99,6520.0,6270.69,6475.37,7983798.09,1237.68,0
1528959600,2018-06-14 08:00:00,BTC/USD,6489.79,6510.0,6432.88,6473.6,3146740.4,487.24,1
1528966800,2018-06-14 10:00:00,BTC/USD,6490.78,6549.0,6467.21,6501.99,2215108.34,341.16,0
1528981200,2018-06-14 14:00:00,BTC/USD,6494.24,6547.06,6363.75,6373.59,7068102.04,1102.69,1
1528992000,2018-06-14 17:00:00,BTC/USD,6356.53,6555.65,6317.84,6520.0,6046862.4,936.18,1
1528999200,2018-06-14 19:00:00,BTC/USD,6611.93,6708.1,6502.07,6653.99,5643548.91,846.98,0
1529020800,2018-06-15 01:00:00,BTC/USD,6646.1,6691.28,6576.8,6617.78,1604845.68,242.48,0
1529042400,2018-06-15 07:00:00,BTC/USD,6578.54,6627.29,6538.18,6591.4,2361330.97,358.22,0
1529060400,2018-06-15 12:00:00,BTC/USD,6599.47,6666.66,6473.0,6530.0,6019803.97,919.42,1
1529078400,2018-06-15 17:00:00,BTC/USD,6530.0,6624.79,6482.33,6570.69,1842673.13,280.09,0
1529110800,2018-06-16 02:00:00,BTC/USD,6398.75,6571.54,6370.0,6448.24,1003220.72,156.15,0
1529154000,2018-06-16 14:00:00,BTC/USD,6439.08,6510.0,6381.25,6415.42,2932067.35,457.5,1
1529193600,2018-06-17 01:00:00,BTC/USD,6487.92,6557.81,6333.63,6512.01,213321.6,32.78,1
1529247600,2018-06-17 16:00:00,BTC/USD,6474.99,6575.35,6450.0,6514.55,2224171.67,342.84,0
1529290800,2018-06-18 04:00:00,BTC/USD,6432.03,6553.61,6381.25,6412.35,1313442.34,204.16,1
1529319600,2018-06-18 12:00:00,BTC/USD,6434.74,6493.77,6389.0,6427.0,2289645.6,356.49,1
1529337600,2018-06-18 17:00:00,BTC/USD,6465.99,6680.0,6411.12,6650.23,5910151.43,893.17,1
1529359200,2018-06-18 23:00:00,BTC/USD,6715.0,6793.0,6641.35,6709.59,1710312.26,254.8,1
1529402400,2018-06-19 11:00:00,BTC/USD,6718.89,6740.81,6673.62,6713.38,2825713.53,420.76,1
1529413200,2018-06-19 14:00:00,BTC/USD,6766.47,6841.81,6701.74,6758.46,5017756.34,738.66,0
1529438400,2018-06-19 21:00:00,BTC/USD,6742.36,6766.82,6660.21,6695.0,1563375.61,232.81,0
1529467200,2018-06-20 05:00:00,BTC/USD,6613.44,6748.0,6558.95,6600.01,1383439.19,209.65,1
1529499600,2018-06-20 14:00:00,BTC/USD,6623.91,6772.75,6592.22,6738.49,4706486.43,701.88,1
1529524800,2018-06-20 21:00:00,BTC/USD,6752.69,6809.26,6724.78,6747.28,529471.42,78.57,0
1529571600,2018-06-21 10:00:00,BTC/USD,6732.92,6792.2,6677.85,6742.98,3458973.23,514.74,0
1529589600,2018-06-21 15:00:00,BTC/USD,6734.01,6780.0,6680.9,6725.0,2341942.86,348.48,0
1529618400,2018-06-21 23:00:00,BTC/USD,6710.38,6754.16,6693.67,6720.85,1081134.19,160.65,0
1529640000,2018-06-22 05:00:00,BTC/USD,6672.35,6737.97,6617.77,6670.87,2397045.14,359.77,0
1529650800,2018-06-22 08:00:00,BTC/USD,6647.35,6680.01,6477.57,6512.93,10395189.99,1591.32,0
1529658000,2018-06-22 10:00:00,BTC/USD,6406.67,6525.54,6300.0,6314.75,6634027.35,1041.41,1
1529665200,2018-06-22 12:00:00,BTC/USD,6374.76,6397.19,6309.79,6366.06,4519033.3,710.47,0
1529672400,2018-06-22 14:00:00,BTC/USD,6340.42,6373.98,6085.59,6128.77,14315754.01,2314.04,1
1529676000,2018-06-22 15:00:00,BTC/USD,6128.77,6205.97,6127.3,6167.59,10639894.18,1724.42,1
1529690400,2018-06-22 19:00:00,BTC/USD,6154.59,6250.0,6115.0,6230.63,4658533.56,752.24,0
1529697600,2018-06-22 21:00:00,BTC/USD,6194.37,6239.45,6025.11,6070.0,8053611.84,1322.71,1
1529704800,2018-06-22 23:00:00,BTC/USD,6025.11,6100.81,5940.0,6084.17,3116701.75,516.03,1
1529730000,2018-06-23 06:00:00,BTC/USD,6140.3,6177.45,6035.19,6100.82,770078.96,125.64,1
1529766000,2018-06-23 16:00:00,BTC/USD,6123.21,6185.0,6050.0,6117.98,2056176.23,336.59,0
1529802000,2018-06-24 02:00:00,BTC/USD,6135.87,6261.0,6085.59,6112.0,1498431.88,245.28,0
1529816400,2018-06-24 06:00:00,BTC/USD,5920.57,6132.12,5879.9,5910.92,3487773.4,590.89,0
1529830800,2018-06-24 10:00:00,BTC/USD,5873.91,5920.72,5832.68,5899.99,5033256.18,854.49,1
1529848800,2018-06-24 15:00:00,BTC/USD,5948.99,5964.47,5895.99,5927.81,1224698.23,206.14,1
1529856000,2018-06-24 17:00:00,BTC/USD,5788.72,6254.0,5780.0,6207.96,10452425.78,1723.52,0
1529877600,2018-06-24 23:00:00,BTC/USD,6165.96,6255.05,6117.0,6150.49,1825411.2,297.22,1
1529906400,2018-06-25 07:00:00,BTC/USD,6152.98,6193.11,6116.06,6158.1,2403367.86,389.67,1
1529920800,2018-06-25 11:00:00,BTC/USD,6174.36,6223.99,6142.78,6189.72,6906872.87,1115.85,0
1529928000,2018-06-25 13:00:00,BTC/USD,6230.63,6265.55,6075.01,6117.81,8125928.52,1319.79,1
1529935200,2018-06-25 15:00:00,BTC/USD,6134.32,6365.34,6090.58,6301.25,10558167.69,1687.48,0
1529953200,2018-06-25 20:00:00,BTC/USD,6266.44,6324.99,6200.0,6257.43,5045506.91,808.51,0
1529992800,2018-06-26 07:00:00,BTC/USD,6252.38,6280.0,6182.56,6242.87,1394325.06,222.85,0
1530014400,2018-06-26 13:00:00,BTC/USD,6204.9,6242.87,6152.0,6214.33,863880.81,139.17,0
1530028800,2018-06-26 17:00:00,BTC/USD,6188.0,6245.68,6120.0,6184.18,4421955.71,714.64,0
1530050400,2018-06-26 23:00:00,BTC/USD,6224.11,6264.0,6103.0,6163.52,3767032.0,612.86,0
1530064800,2018-06-27 03:00:00,BTC/USD,6085.84,6163.52,6025.11,6073.02,1129277.9,185.97,1
1530090000,2018-06-27 10:00:00,BTC/USD,6071.05,6118.98,6029.41,6102.12,1964129.71,323.17,0
1530108000,2018-06-27 15:00:00,BTC/USD,6085.85,6137.43,5985.0,6053.99,3766642.06,623.48,1
1530122400,2018-06-27 19:00:00,BTC/USD,6121.39,6153.12,6053.04,6121.99,689878.58,112.71,0
1530151200,2018-06-28 03:00:00,BTC/USD,6131.77,6181.11,6095.0,6111.95,2105806.49,344.32,0
1530180000,2018-06-28 11:00:00,BTC/USD,6102.83,6136.13,6070.42,6087.61,664433.14,109.03,1
1530208800,2018-06-28 19:00:00,BTC/USD,6099.68,6130.1,6060.0,6096.78,540736.58,88.64,0
1530219600,2018-06-28 22:00:00,BTC/USD,6048.02,6109.08,5898.85,5915.0,11733448.64,1969.25,0
1530226800,2018-06-29 00:00:00,BTC/USD,5941.99,5959.26,5818.14,5848.33,7603260.9,1295.49,1
1530241200,2018-06-29 04:00:00,BTC/USD,5862.59,5905.56,5842.72,5872.5,1637760.88,279.2,1
1530252000,2018-06-29 07:00:00,BTC/USD,5889.09,5949.0,5774.72,5886.45,1950450.28,331.38,0
1530270000,2018-06-29 12:00:00,BTC/USD,5881.71,5924.47,5832.68,5873.57,3628770.27,619.02,1
1530284400,2018-06-29 16:00:00,BTC/USD,5901.0,5909.99,5809.82,5896.02,1831888.34,311.07,1
1530306000,2018-06-29 22:00:00,BTC/USD,5893.56,5950.35,5861.57,5920.74,957752.86,162.06,1
1530309600,2018-06-29 23:00:00,BTC/USD,5920.74,6299.0,5915.34,6249.0,13295138.7,2167.72,1
1530320400,2018-06-30 02:00:00,BTC/USD,6234.42,6510.0,6187.35,6413.99,9243738.73,1447.78,0
1530334800,2018-06-30 06:00:00,BTC/USD,6381.01,6442.99,6360.0,6390.9,2095025.88,327.57,0
1530367200,2018-06-30 15:00:00,BTC/USD,6381.91,6449.78,6337.42,6359.05,2336622.68,367.33,1
1530403200,2018-07-01 01:00:00,BTC/USD,6385.71,6438.55,6305.61,6368.37,2411761.05,377.32,0
1530446400,2018-07-01 13:00:00,BTC/USD,6378.96,6397.21,6320.02,6346.98,1206679.29,189.84,0
1530475200,2018-07-01 21:00:00,BTC/USD,6320.77,6409.46,6259.34,6342.43,2278515.16,357.93,0
1530511200,2018-07-02 07:00:00,BTC/USD,6297.07,6390.58,6270.69,6307.68,1089413.24,172.99,1
1530532800,2018-07-02 13:00:00,BTC/USD,6335.0,6361.32,6303.94,6332.99,991874.35,156.59,1
1530536400,2018-07-02 14:00:00,BTC/USD,6332.99,6664.0,6327.36,6598.99,18043916.24,2760.21,1
1530547200,2018-07-02 17:00:00,BTC/USD,6610.94,6639.9,6577.41,6602.93,2178071.17,329.88,1
1530572400,2018-07-03 00:00:00,BTC/USD,6614.26,6667.57,6593.86,6612.98,1536430.53,232.72,1
1530604800,2018-07-03 09:00:00,BTC/USD,6644.77,6666.0,6592.33,6633.07,1067208.99,160.96,0
1530626400,2018-07-03 15:00:00,BTC/USD,6562.97,6645.39,6533.0,6582.34,1345203.58,204.67,1
1530651600,2018-07-03 22:00:00,BTC/USD,6614.09,6650.0,6546.49,6614.99,1204203.36,182.31,0
1530666000,2018-07-04 02:00:00,BTC/USD,6455.09,6617.98,6413.2,6457.99,2131500.23,331.12,1
1530691200,2018-07-04 09:00:00,BTC/USD,6471.16,6550.0,6440.0,6514.88,3297900.16,506.1,1
1530709200,2018-07-04 14:00:00,BTC/USD,6548.79,6792.28,6485.74,6708.11,7808889.3,1163.69,0
1530741600,2018-07-04 23:00:00,BTC/USD,6689.89,6719.63,6542.59,6593.01,3536672.81,535.09,1
1530766800,2018-07-05 06:00:00,BTC/USD,6618.71,6700.0,6510.0,6600.28,3893231.52,589.09,1
1530784800,2018-07-05 11:00:00,BTC/USD,6633.1,6650.92,6542.59,6635.99,2124282.16,320.68,0
1530799200,2018-07-05 15:00:00,BTC/USD,6601.44,6691.28,6560.1,6584.11,1928781.35,292.81,0
1530813600,2018-07-05 19:00:00,BTC/USD,6564.96,6640.68,6445.31,6489.2,4942957.65,759.51,1
1530849600,2018-07-06 05:00:00,BTC/USD,6529.5,6558.0,6452.61,6525.0,1538482.31,236.53,0
1530874800,2018-07-06 12:00:00,BTC/USD,6529.52,6549.15,6449.76,6524.24,744270.17,114.03,1
1530889200,2018-07-06 16:00:00,BTC/USD,6549.84,6636.15,6524.24,6562.87,1576202.88,240.23,1
1530914400,2018-07-06 23:00:00,BTC/USD,6591.79,6630.24,6526.28,6573.53,1043639.92,158.46,1
1530950400,2018-07-07 09:00:00,BTC/USD,6595.45,6617.0,6558.95,6574.65,1005634.72,152.7,0
1530990000,2018-07-07 20:00:00,BTC/USD,6548.11,6614.69,6510.0,6541.45,586450.78,89.53,1
1531004400,2018-07-08 00:00:00,BTC/USD,6579.33,6820.0,6510.0,6759.99,9174712.69,1362.3,0
1531033200,2018-07-08 08:00:00,BTC/USD,6730.22,6783.54,6711.16,6737.59,938907.34,139.38,1
1531058400,2018-07-08 15:00:00,BTC/USD,6740.52,6765.03,6708.97,6749.49,2815582.71,417.74,1
1531087200,2018-07-08 23:00:00,BTC/USD,6748.01,6775.21,6733.43,6750.99,1047777.45,155.3,0
1531108800,2018-07-09 05:00:00,BTC/USD,6709.14,6750.99,6674.6,6697.99,3879415.96,577.97,0
1531126800,2018-07-09 10:00:00,BTC/USD,6722.57,6742.8,6662.88,6690.03,3577529.19,534.25,1
1531148400,2018-07-09 16:00:00,BTC/USD,6726.15,6752.26,6678.11,6715.99,1419436.67,211.04,0
1531173600,2018-07-09 23:00:00,BTC/USD,6724.78,6814.72,6657.01,6702.37,5743577.04,853.32,0
1531198800,2018-07-10 06:00:00,BTC/USD,6640.57,6705.63,6620.0,6620.1,883912.06,133.22,0
1531213200,2018-07-10 10:00:00,BTC/USD,6587.97,6628.5,6434.49,6450.34,7674377.9,1180.06,0
1531220400,2018-07-10 12:00:00,BTC/USD,6475.39,6479.98,6298.95,6365.03,8882928.43,1393.7,0
1531238400,2018-07-10 17:00:00,BTC/USD,6385.0,6410.18,6333.43,6357.31,2113111.52,331.58,0
1531263600,2018-07-11 00:00:00,BTC/USD,6371.57,6407.51,6270.84,6299.46,4671005.1,740.31,1
1531285200,2018-07-11 06:00:00,BTC/USD,6347.12,6400.0,6288.43,6337.94,3142247.09,496.78,1
1531310400,2018-07-11 13:00:00,BTC/USD,6374.5,6397.21,6285.0,6369.94,1033356.18,162.46,0
